0.14632971213167,0,-2
-0.84548187169114,0,-1
-3.756360367204,0,0
3.3855169168385,0,1
-0.95791963387872,0,2
0.15772038513228,0,3
-0.016616417199501,0,4
0.00081214629983568,0,5
0.00028319080123804,1,-9
-0.00060706301565874,1,-7
-0.018990068218419,1,-1
-0.032529748770505,1,0
-0.021841717175414,1,1
-5.283835796993e-05,1,3
-0.00047184321073267,2,-3
-0.00030001780793026,2,0
4.7661393906987e-05,2,1
-4.4141845330846e-06,2,3
-7.2694996297594e-16,2,17
-3.1679644845054e-05,3,-4
-2.8270797985312e-06,3,0
-8.5205128120103e-10,3,6
-2.2425281908e-06,4,-5
-6.5171222895601e-07,4,-2
-1.4341729937924e-13,4,10
-4.0516996860117e-07,5,-8
-1.2734301741641e-09,8,-11
-1.7424871230634e-10,8,-6
-6.8762131295531e-19,21,-29
1.4478307828521e-20,23,-31
2.6335781662795e-23,29,-38
-1.1947622640071e-23,30,-39
1.8228094581404e-24,31,-40
-9.3537087292458e-26,32,-41
