909.68501005365,-2,0
2404.566708842,-2,1
-591.6232638713,-1,0
541.45404128074,0,0
-270.98308411192,0,1
979.76525097926,0,2
-469.66772959435,0,3
14.399274604723,1,0
-19.104204230429,1,1
5.3299167111971,1,3
-21.252975375934,1,4
-0.3114733441376,2,0
0.60334840894623,2,1
-0.042764839702509,2,2
0.0058185597255259,3,0
-0.014597008284753,3,1
0.0056631175631027,3,5
-7.6155864584577e-05,4,0
0.00022440342919332,4,1
-1.2561095013413e-05,4,4
6.3323132660934e-07,5,0
-2.0541989675375e-06,5,1
3.6405370390082e-08,5,2
-2.9759897789215e-09,6,0
1.0136618529763e-08,6,1
5.9925719692351e-12,7,0
-2.0677870105164e-11,7,1
-2.0874278181886e-11,7,3
1.0162166825089e-10,7,4
-1.6429828281347e-10,7,5
